SeriesName,SeriesCode,CountryName,CountryCode,Year,Value
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Russian Federation,RUS,2014.0,11211.96016
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,South Africa,ZAF,2014.0,7380.568432
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Brazil,BRA,2014.0,-0.830004891
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,China,CHN,2014.0,7.887176353
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,India,IND,2014.0,6.270414769
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Russian Federation,RUS,2014.0,-0.8194020259
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,South Africa,ZAF,2014.0,0.2081719825
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Brazil,BRA,2014.0,13.673463
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,China,CHN,2014.0,21.3951552
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,India,IND,2014.0,25.95422274
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,2014.0,20.69024421
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,2014.0,32.9658559
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Brazil,BRA,2014.0,335819379516
Imports of goods and services (current US$),NE.IMP.GNFS.CD,China,CHN,2014.0,2241288603089
Imports of goods and services (current US$),NE.IMP.GNFS.CD,India,IND,2014.0,529239679343
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Russian Federation,RUS,2014.0,426062191557
Imports of goods and services (current US$),NE.IMP.GNFS.CD,South Africa,ZAF,2014.0,115678696654
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Brazil,BRA,2014.0,65.28235059
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,China,CHN,2014.0,219.3016005
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,India,IND,2014.0,71.05481325
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Russian Federation,RUS,2014.0,70.27190826
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,South Africa,ZAF,2014.0,34.84983909
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,Brazil,BRA,2015.0,1992486434563
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,China,CHN,2015.0,6661450765083
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,India,IND,2015.0,1984798845759
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,Russian Federation,RUS,2015.0,1294194762938
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,South Africa,ZAF,2015.0,343847402904
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,Brazil,BRA,2015.0,9744.555174
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,China,CHN,2015.0,4858.046677
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,India,IND,2015.0,1514.937378
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,Russian Federation,RUS,2015.0,8840.628344
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,South Africa,ZAF,2015.0,6208.159544
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Brazil,BRA,2015.0,12.90019142
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,China,CHN,2015.0,21.35408044
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,India,IND,2015.0,19.81318913
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Russian Federation,RUS,2015.0,28.70338944
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Africa,ZAF,2015.0,30.15288833
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Brazil,BRA,2015.0,232489103971
Exports of goods and services (current US$),NE.EXP.GNFS.CD,China,CHN,2015.0,2362092880958
Exports of goods and services (current US$),NE.EXP.GNFS.CD,India,IND,2015.0,416787832622
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Russian Federation,RUS,2015.0,391365279622
Exports of goods and services (current US$),NE.EXP.GNFS.CD,South Africa,ZAF,2015.0,95771761550
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Brazil,BRA,2015.0,2337348378411
GDP (constant 2010 US$),NY.GDP.MKTP.KD,China,CHN,2015.0,8913316598061
GDP (constant 2010 US$),NY.GDP.MKTP.KD,India,IND,2015.0,2294947360720
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Russian Federation,RUS,2015.0,1662474715110
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Africa,ZAF,2015.0,418543065568
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,2015.0,-3.545763393
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,2015.0,7.041856201
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,2015.0,7.996253444
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,2015.0,-1.972719226
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,2015.0,1.193732801
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Brazil,BRA,2015.0,11431.15448
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,China,CHN,2015.0,6500.281937
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,India,IND,2015.0,1751.664429
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,2015.0,11355.2363
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Africa,ZAF,2015.0,7556.788579
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brazil,BRA,2015.0,-4.351483989
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,China,CHN,2015.0,6.499316783
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,India,IND,2015.0,6.797039412
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Russian Federation,RUS,2015.0,-2.183888387
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Africa,ZAF,2015.0,-0.3416772464
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Brazil,BRA,2015.0,2293208064245
GNI (constant 2010 US$),NY.GNP.MKTP.KD,China,CHN,2015.0,8879809120719
GNI (constant 2010 US$),NY.GNP.MKTP.KD,India,IND,2015.0,2268619455837
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Russian Federation,RUS,2015.0,1618178377769
GNI (constant 2010 US$),NY.GNP.MKTP.KD,South Africa,ZAF,2015.0,408086232606
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Brazil,BRA,2015.0,-3.560130396
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,China,CHN,2015.0,6.503230825
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,India,IND,2015.0,8.01896439
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Russian Federation,RUS,2015.0,-1.207827362
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,South Africa,ZAF,2015.0,1.367630683
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Brazil,BRA,2015.0,11215.27962
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,China,CHN,2015.0,6475.845685
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,India,IND,2015.0,1731.569129
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Russian Federation,RUS,2015.0,11052.67809
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,South Africa,ZAF,2015.0,7367.990621
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Brazil,BRA,2015.0,-4.365730978
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,China,CHN,2015.0,5.963421418
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,India,IND,2015.0,6.81949817
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Russian Federation,RUS,2015.0,-1.420644243
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,South Africa,ZAF,2015.0,-0.1704179133
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Brazil,BRA,2015.0,14.0534512
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,China,CHN,2015.0,18.11008993
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,India,IND,2015.0,22.10972468
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,2015.0,20.65595987
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,2015.0,31.46418515
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Brazil,BRA,2015.0,253273317503
Imports of goods and services (current US$),NE.IMP.GNFS.CD,China,CHN,2015.0,2003257157593
Imports of goods and services (current US$),NE.IMP.GNFS.CD,India,IND,2015.0,465097474656
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Russian Federation,RUS,2015.0,281640101284
Imports of goods and services (current US$),NE.IMP.GNFS.CD,South Africa,ZAF,2015.0,99936709357
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Brazil,BRA,2015.0,65.59932178
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,China,CHN,2015.0,255.3090481
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,India,IND,2015.0,73.78867631
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Russian Federation,RUS,2015.0,78.69220927
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,South Africa,ZAF,2015.0,36.90030712
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,Brazil,BRA,2016.0,1928201108544
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,China,CHN,2016.0,7178469502111
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,India,IND,2016.0,2132909253129
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,Russian Federation,RUS,2016.0,1248753943884
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,South Africa,ZAF,2016.0,343493097083
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,Brazil,BRA,2016.0,9352.796409
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,China,CHN,2016.0,5206.826533
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,India,IND,2016.0,1610.338854
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,Russian Federation,RUS,2016.0,8557.014673
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,South Africa,ZAF,2016.0,6111.579455
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Brazil,BRA,2016.0,12.46667904
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,China,CHN,2016.0,19.58437899
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,India,IND,2016.0,19.15823493
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Russian Federation,RUS,2016.0,25.85448298
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Africa,ZAF,2016.0,30.580928
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Brazil,BRA,2016.0,223864176668
Exports of goods and services (current US$),NE.EXP.GNFS.CD,China,CHN,2016.0,2199967569433
Exports of goods and services (current US$),NE.EXP.GNFS.CD,India,IND,2016.0,439642787829
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Russian Federation,RUS,2016.0,330106672194
Exports of goods and services (current US$),NE.EXP.GNFS.CD,South Africa,ZAF,2016.0,90628807245
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Brazil,BRA,2016.0,2260778787688
GDP (constant 2010 US$),NY.GDP.MKTP.KD,China,CHN,2016.0,9523765445319
GDP (constant 2010 US$),NY.GDP.MKTP.KD,India,IND,2016.0,2484425233783
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Russian Federation,RUS,2016.0,1665694763579
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Africa,ZAF,2016.0,420213420423
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,2016.0,-3.275916908
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,2016.0,6.848728423
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,2016.0,8.256305844
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,2016.0,0.1936900718
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,2016.0,0.3990879296
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Brazil,BRA,2016.0,10965.97426
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,China,CHN,2016.0,6907.962011
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,India,IND,2016.0,1875.732161
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,2016.0,11356.40004
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Africa,ZAF,2016.0,7476.621012
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brazil,BRA,2016.0,-4.069407164
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,China,CHN,2016.0,6.271729091
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,India,IND,2016.0,7.082848187
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Russian Federation,RUS,2016.0,0.01024846196
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Africa,ZAF,2016.0,-1.060868204
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Brazil,BRA,2016.0,2212607028369
GNI (constant 2010 US$),NY.GNP.MKTP.KD,China,CHN,2016.0,9485649561815
GNI (constant 2010 US$),NY.GNP.MKTP.KD,India,IND,2016.0,2434216627540
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Russian Federation,RUS,2016.0,1622948941963
GNI (constant 2010 US$),NY.GNP.MKTP.KD,South Africa,ZAF,2016.0,408439466718
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Brazil,BRA,2016.0,-3.514772041
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,China,CHN,2016.0,6.822674146
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,India,IND,2016.0,7.299468903
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Russian Federation,RUS,2016.0,0.2948107737
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,South Africa,ZAF,2016.0,0.08655869376
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Brazil,BRA,2016.0,10732.31572
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,China,CHN,2016.0,6880.31506
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,India,IND,2016.0,1837.824843
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Russian Federation,RUS,2016.0,11064.9669
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,South Africa,ZAF,2016.0,7267.133676
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Brazil,BRA,2016.0,-4.306302814
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,China,CHN,2016.0,6.245815512
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,India,IND,2016.0,6.136382999
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Russian Federation,RUS,2016.0,0.111184025
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,South Africa,ZAF,2016.0,-1.368852787
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Brazil,BRA,2016.0,12.06701899
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,China,CHN,2016.0,17.31003402
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,India,IND,2016.0,20.92425082
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,2016.0,20.66363686
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,2016.0,30.05726005
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Brazil,BRA,2016.0,216687480308
Imports of goods and services (current US$),NE.IMP.GNFS.CD,China,CHN,2016.0,1944484096019
Imports of goods and services (current US$),NE.IMP.GNFS.CD,India,IND,2016.0,480169284856
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Russian Federation,RUS,2016.0,263830624897
Imports of goods and services (current US$),NE.IMP.GNFS.CD,South Africa,ZAF,2016.0,89076879147
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Brazil,BRA,2016.0,67.18438705
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,China,CHN,2016.0,219.1009266
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,India,IND,2016.0,79.40563381
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Russian Federation,RUS,2016.0,70.71446825
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,South Africa,ZAF,2016.0,33.16499714
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,Brazil,BRA,2017.0,1945302148997
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,China,CHN,2017.0,7598448822654
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,India,IND,2017.0,2308977086994
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,Russian Federation,RUS,2017.0,1292286023301
Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,South Africa,ZAF,2017.0,352361397868
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,Brazil,BRA,2017.0,9359.891696
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,China,CHN,2017.0,5480.724341
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,India,IND,2017.0,1724.843572
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,Russian Federation,RUS,2017.0,8827.816298
Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,South Africa,ZAF,2017.0,6181.729998
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Brazil,BRA,2017.0,12.52307537
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,China,CHN,2017.0,19.69227814
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,India,IND,2017.0,18.78268517
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Russian Federation,RUS,2017.0,26.09088098
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Africa,ZAF,2017.0,29.62766937
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Brazil,BRA,2017.0,258329886570
Exports of goods and services (current US$),NE.EXP.GNFS.CD,China,CHN,2017.0,2424199911705
Exports of goods and services (current US$),NE.EXP.GNFS.CD,India,IND,2017.0,498258560861
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Russian Federation,RUS,2017.0,410722488465
Exports of goods and services (current US$),NE.EXP.GNFS.CD,South Africa,ZAF,2017.0,103564737961
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Brazil,BRA,2017.0,2290685930650
GDP (constant 2010 US$),NY.GDP.MKTP.KD,China,CHN,2017.0,10185305249491
GDP (constant 2010 US$),NY.GDP.MKTP.KD,India,IND,2017.0,2659423696537
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Russian Federation,RUS,2017.0,1696106853061
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Africa,ZAF,2017.0,426157392310
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,2017.0,1.322869054
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,2017.0,6.946200092
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,2017.0,7.043820855
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,2017.0,1.825790064
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,2017.0,1.414512626
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Brazil,BRA,2017.0,11021.71826
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,China,CHN,2017.0,7346.611355
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,India,IND,2017.0,1986.63291
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,2017.0,11550.52512
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Africa,ZAF,2017.0,7476.386324
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brazil,BRA,2017.0,0.5083360539
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,China,CHN,2017.0,6.349909622
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,India,IND,2017.0,5.912397886
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Russian Federation,RUS,2017.0,1.709389224
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Africa,ZAF,2017.0,-0.003138954077
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Brazil,BRA,2017.0,2247791711243
GNI (constant 2010 US$),NY.GNP.MKTP.KD,China,CHN,2017.0,10177476509445
GNI (constant 2010 US$),NY.GNP.MKTP.KD,India,IND,2017.0,2630847989615
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Russian Federation,RUS,2017.0,1653343918716
GNI (constant 2010 US$),NY.GNP.MKTP.KD,South Africa,ZAF,2017.0,413084560623
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Brazil,BRA,2017.0,1.590191228
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,China,CHN,2017.0,7.293406141
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,India,IND,2017.0,8.077808682
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Russian Federation,RUS,2017.0,1.872823967
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,South Africa,ZAF,2017.0,1.137278418
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Brazil,BRA,2017.0,10815.33117
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,China,CHN,2017.0,7340.964523
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,India,IND,2017.0,1965.28639
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Russian Federation,RUS,2017.0,11259.30859
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,South Africa,ZAF,2017.0,7247.040214
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Brazil,BRA,2017.0,0.7735092289
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,China,CHN,2017.0,6.695179784
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,India,IND,2017.0,6.935456753
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,Russian Federation,RUS,2017.0,1.75636936
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,South Africa,ZAF,2017.0,-0.2764977648
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Brazil,BRA,2017.0,11.80463836
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,China,CHN,2017.0,17.9401373
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,India,IND,2017.0,21.94012611
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,2017.0,20.78564336
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,2017.0,28.34622556
